Generation,Min,Mean,Max,Std
-1,-29.600001105107367,-21.180000744387506,-11.600000333972275,6.04926467724806
0,-48.6000019190833,-19.118333990041478,-3.3999999826774,7.605086160164811
1,-49.8000019704923,-16.831667228632917,-3.3999999826774,9.645923414539048
2,-50.400001996196806,-14.260833787095423,-3.2999999783933163,11.132741569716648
3,-50.400001996196806,-13.50250042063029,-3.2999999783933163,13.430768809522874
4,-49.8000019704923,-10.681666963229267,-3.2999999783933163,12.058396508157616
5,-50.70000200904906,-11.84666701249468,-3.2999999783933163,11.536890118606355
6,-38.75000149710104,-9.823333595056708,-3.2999999783933163,9.311773712171687
7,-50.50000200048089,-10.54083362579501,-3.2999999783933163,12.482793662337338
8,-50.600002004764974,-10.779166966117918,-3.2999999783933163,11.748356033158181
9,-50.600002004764974,-11.793333676232335,-3.2999999783933163,14.299221064934917
10,-50.70000200904906,-9.092500226548873,-3.2999999783933163,11.023452083100064
11,-50.70000200904906,-8.205000189171793,-3.2999999783933163,10.538239156041033
12,-50.400001996196806,-13.965833775745704,-3.1999999741092324,13.334518719736383
13,-48.800001927651465,-9.437500253521527,5.399999778717756,9.775397349154773
14,-49.95000197691843,-10.298333622491919,3.199999681673944,11.933346521200919
15,-30.600001147948205,-7.733333557557004,5.699999714270234,9.647934788683433
16,-50.70000200904906,-8.75583356091908,0.699999806471169,11.272833201815953
17,-49.70000196620822,-11.185000329076622,-2.400000094436109,12.07670432549267
18,-50.70000200904906,-11.277500325953588,-1.750000105239451,11.255348928947202
19,-50.00000197906047,-9.36750024734841,1.8499997397884727,12.51777064777673
20,-31.50000118650496,-8.206666891936523,17.14999916125089,9.578885384809453
21,-49.600001961924136,-10.58750030863254,4.599999509751797,12.37697720438853
22,-49.600001961924136,-7.892500246479176,15.749999099876732,11.364296888602423
23,-49.8000019704923,-10.115000326302834,16.049999347422272,12.703934547862865
24,-30.800001156516373,-7.955833563247385,15.249999351799488,10.193078419122381
25,-50.400001996196806,-11.465000353885504,15.499999362509698,14.214852831999629
26,-50.70000200904906,-10.322500323574058,7.299999628216028,12.857525617882215
27,-49.600001961924136,-7.325833553580257,13.749999442137778,11.285560817385731
28,-49.600001961924136,-10.140000315134724,14.449999316129833,12.941683146586662
29,-29.300001092255116,-7.308333568337063,14.6999994055368,9.502623435910918
30,-50.20000198762864,-10.178333700099028,15.99999934528023,15.211674670700544
31,-50.70000200904906,-13.51416722983122,15.099999266676605,16.46264025068774
32,-49.70000196620822,-10.574167035737386,11.349999492522329,13.135773777552368
33,-31.050001167226583,-7.695833595795557,15.799999219365418,10.124567317535023
34,-47.30000186339021,-7.870000233322693,13.04999937210232,10.779901432004959
35,-50.50000200048089,-11.56416712438998,16.199999197851866,14.014826188099534
36,-49.10000194050372,-8.537500314600766,20.249999219551682,12.419033518837486
37,-49.70000196620822,-8.900000334639723,15.949999225791544,12.505076004554514
38,-49.40000195335597,-10.102500371433173,14.79999929247424,12.96505096069021
39,-50.600002004764974,-7.8050002350239085,11.849999553989619,11.507040649030948
