,Gen,Mean,Min,Max,Std,-Std,+Std,type
0,0,-3.6699999942444266,-4.000000008381903,-3.3999999826774,0.1791647363472565,-3.849164730591683,-3.49083525789717,best
1,1,-2.425000029802322,-3.499999986961484,2.349999722559005,1.6569926711134069,-4.081992700915729,-0.7680073586889153,best
2,2,0.1399998445995152,-2.1000000429339707,8.249999356921762,3.391518666674757,-3.251518822075242,3.5315185112742724,best
3,3,0.6349998390302062,-1.9000000730156896,8.849999578669667,3.316553078971269,-2.6815532399410626,3.9515529180014752,best
4,4,1.8749997995328158,-1.9000000730156896,9.199999476317316,3.3876428598650197,-1.5126430603322039,5.2626426593978355,best
5,5,2.789999765716493,-1.9000000730156896,10.599999381694944,4.02726941063443,-1.2372696449179368,6.817269176350923,best
6,6,3.9099996662698686,-1.9000000730156896,13.19999910518527,5.322865512091863,-1.4128658458219947,9.232865178361731,best
7,7,4.024999683070928,-1.9000000730156896,14.199999305419624,5.488089157132521,-1.4630894740615927,9.513088840203448,best
8,8,4.024999683070928,-1.9000000730156896,14.199999305419624,5.488089157132521,-1.4630894740615927,9.513088840203448,best
9,9,4.299999679531902,-1.9000000730156896,14.349999273195865,5.357284540081941,-1.0572848605500385,9.657284219613842,best
10,10,4.374999690614641,-1.9000000730156896,15.049999264534565,5.490958255779673,-1.1159585651650321,9.865957946394314,best
11,11,4.419999680947512,-1.9000000730156896,15.049999264534565,5.473490445045446,-1.0534907640979334,9.893490125992958,best
12,12,6.584999623522163,-1.9000000730156896,18.39999921619892,7.3762132039219654,-0.7912135803998028,13.961212827444129,best
13,13,7.639999595703557,-1.9000000730156896,20.349999223835766,7.80300560126114,-0.16300600555758304,15.443005196964698,best
14,14,8.499999547516927,-1.9000000730156896,20.349999223835766,7.980726545758396,0.5192730017585312,16.480726093275322,best
15,15,8.74999954677187,-1.9000000730156896,21.04999917652458,8.121360466161489,0.6286390806103803,16.87136001293336,best
16,16,8.75999951600097,-1.9000000730156896,21.09999902267009,8.13651614971052,0.6234833662904506,16.89651566571149,best
17,17,8.90999953816645,-1.9000000730156896,21.14999906346202,8.09804886481645,0.8119506733499993,17.0080484029829,best
18,18,9.359999569598585,-1.9000000730156896,23.24999931221828,8.74187602389348,0.6181235457051049,18.101875593492068,best
19,19,9.87499955315143,-1.9000000730156896,23.24999931221828,8.667157634516048,1.2078419186353813,18.542157187667478,best
20,20,10.059999533882365,-1.9000000730156896,23.24999931221828,8.69947674102466,1.3605227928577062,18.759476274907023,best
21,21,11.434999488852919,-1.9000000730156896,25.399998899083585,9.862302918320314,1.5726965705326048,21.297302407173234,best
22,22,11.954999457020312,-1.9000000730156896,25.699998950585723,10.49307948486599,1.4619199721543215,22.4480789418863,best
23,23,13.424999392591417,-1.9000000730156896,31.44999877316877,12.481931476985613,0.9430679156058037,25.90693086957703,best
24,24,13.604999388707801,-1.9000000730156896,31.44999877316877,12.710358491555105,0.894640897152696,26.31535788026291,best
25,25,13.834999391110614,-1.9000000730156896,32.599998785182834,13.037389032734914,0.7976103583756995,26.87238842384553,best
26,26,15.019999404065311,-1.8000001460313797,39.14999856473878,14.71766241680282,0.3023369872624908,29.737661820868134,best
27,27,15.044999405136332,-1.55000013532117,39.14999856473878,14.68925498457693,0.35574442055940203,29.734254389713264,best
28,28,15.264999367902055,-1.0500001139007509,39.14999856473878,14.593235100169755,0.6717642677322999,29.85823446807181,best
29,29,15.669999330863357,-1.000000111758709,39.14999856473878,15.122948906090015,0.5470504247733423,30.79294823695337,best
30,30,15.699999324418604,-0.7000001762062311,39.14999856473878,15.090112122215649,0.6098872022029553,30.790111446634253,best
31,31,15.954999312153086,-0.7000001762062311,41.6999984420836,15.500200251675828,0.45479906047725827,31.455199563828913,best
32,32,16.224999308399855,1.099999746307731,41.6999984420836,15.244428748827126,0.9805705595727296,31.46942805722698,best
33,33,16.919999284204096,3.0499996365979314,41.6999984420836,14.687276259265762,2.232723024938334,31.607275543469857,best
34,34,17.149999255128204,3.0499996365979314,41.6999984420836,14.478466250094284,2.67153300503392,31.628465505222486,best
35,35,17.294999261479823,3.0499996365979314,41.6999984420836,14.394624341429843,2.9003749200499804,31.689623602909666,best
36,36,17.324999231565744,3.0499996365979314,41.6999984420836,14.434407114223578,2.890592117342166,31.759406345789323,best
37,37,17.819999182922764,3.0499996365979314,41.6999984420836,14.245546121310293,3.5744530616124717,32.065545304233055,best
38,38,18.389999149506913,3.0499996365979314,41.6999984420836,14.114863950104002,4.275135199402911,32.504863099610915,best
39,39,18.389999149506913,3.0499996365979314,41.6999984420836,14.114863950104002,4.275135199402911,32.504863099610915,best
