,Gen,Mean,Min,Max,Std,-Std,+Std,type
0,0,-3.5899999908171596,-3.950000006239861,-3.3999999826774,0.16852300268319356,-3.7585229935003532,-3.421476988133966,coach
1,1,-1.2800001117400825,-3.499999986961484,6.699999563861638,3.6435008878616886,-4.923500999601771,2.3635007761216063,coach
2,2,0.14499979885295033,-3.30000005569309,7.249999664723873,3.881845442158757,-3.7368456433058066,4.026845241011707,coach
3,3,4.479999625543132,-2.2500000493600965,18.69999919040129,7.590230252672489,-3.110230627129357,12.07022987821562,coach
4,4,8.234999516699464,-1.1000001160427928,23.049998951610178,9.136767417907272,-0.9017679012078084,17.371766934606736,coach
5,5,9.164999475516378,-0.1000001891516149,23.849998908583075,8.656097245815321,0.5089022297010573,17.8210967213317,coach
6,6,10.944999370258301,0.4999997979030013,28.999998861458156,9.306622331434552,1.6383770388237497,20.251621701692855,coach
7,7,11.50999936768785,0.6499998043291271,28.999998861458156,9.060154199011524,2.449845168676326,20.570153566699375,coach
8,8,12.429999356996268,0.6499998043291271,28.999998861458156,9.757360963360634,2.6726383936356335,22.187360320356902,coach
9,9,12.969999333890154,0.6499998043291271,28.999998861458156,10.172418206969105,2.797581126921049,23.14241754085926,coach
10,10,14.154999276576564,0.6499998043291271,28.999998861458156,9.868470873619396,4.286528402957169,24.023470150195962,coach
11,11,14.824999243440107,0.9499998171813786,28.999998861458156,9.22269582981331,5.602303413626798,24.047695073253415,coach
12,12,15.539999267039821,5.099999765865505,28.999998861458156,8.521495981191181,7.01850328584864,24.061495248231004,coach
13,13,15.914999248320237,5.099999765865505,28.999998861458156,8.247819057349027,7.6671801909712105,24.162818305669262,coach
14,14,17.08999921004288,5.099999765865505,35.5999985258095,9.954867753383754,7.135131456659126,27.044866963426635,coach
15,15,17.134999176906422,5.099999765865505,35.5999985258095,9.906211068624515,7.228788108281908,27.041210245530937,coach
16,16,17.234999185195193,5.099999765865505,35.5999985258095,10.029756621407197,7.205242563787996,27.264755806602388,coach
17,17,17.554999164119362,5.099999765865505,35.5999985258095,9.903091343170473,7.651907820948889,27.458090507289835,coach
18,18,18.0749991517514,5.099999765865505,35.5999985258095,9.89442358915431,8.180575562597088,27.96942274090571,coach
19,19,18.61999915218912,5.099999765865505,35.5999985258095,10.315429800038345,8.304569352150775,28.935428952227465,coach
20,20,18.634999129502102,5.249999538995326,35.5999985258095,10.295849531984276,8.339149597517826,28.93084866148638,coach
21,21,18.634999129502102,5.249999538995326,35.5999985258095,10.295849531984276,8.339149597517826,28.93084866148638,coach
22,22,18.839999115094543,5.249999538995326,35.5999985258095,10.243700148016128,8.596298967078415,29.08369926311067,coach
23,23,19.834999092295767,7.899999653920531,35.5999985258095,10.153941001553036,9.68105809074273,29.988940093848804,coach
24,24,19.914999064523727,8.34999947855249,35.5999985258095,10.062331666955062,9.852667397568664,29.977330731478787,coach
25,25,20.714999060565606,8.69999937620014,36.09999862592667,10.832428996472967,9.88257006409264,31.547428057038573,coach
26,26,21.954999021207914,8.69999937620014,36.09999862592667,10.11190976119284,11.843089260015075,32.06690878240075,coach
27,27,22.214998997421937,8.69999937620014,36.09999862592667,10.173962788713917,12.04103620870802,32.38896178613585,coach
28,28,22.894998980453238,8.69999937620014,36.09999862592667,9.875713644644959,13.019285335808279,32.7707126250982,coach
29,29,23.234999003307895,10.14999947976321,36.09999862592667,9.690692435452796,13.544306567855099,32.925691438760694,coach
30,30,23.344999000290407,10.14999947976321,36.09999862592667,9.589823772757294,13.755175227533114,32.9348227730477,coach
31,31,24.209998987382278,10.14999947976321,36.09999862592667,9.283689748336709,14.926309239045569,33.49368873571899,coach
32,32,24.619998981617393,10.14999947976321,36.09999862592667,8.851191760534343,15.76880722108305,33.471190742151734,coach
33,33,24.619998981617393,10.14999947976321,36.09999862592667,8.851191760534343,15.76880722108305,33.471190742151734,coach
34,34,24.994998943433167,10.14999947976321,36.09999862592667,8.784231381113594,16.210767562319575,33.77923032454676,coach
35,35,26.569998864037917,10.14999947976321,36.09999862592667,8.452875020847358,18.11712384319056,35.02287388488527,coach
36,36,26.569998864037917,10.14999947976321,36.09999862592667,8.452875020847358,18.11712384319056,35.02287388488527,coach
37,37,27.07999885538593,10.14999947976321,36.09999862592667,8.630503803689464,18.449495051696466,35.710502659075395,coach
38,38,27.434998827800154,10.14999947976321,36.09999862592667,8.908508309402784,18.52649051839737,36.343507137202934,coach
39,39,28.50999886323698,10.14999947976321,43.94999842392281,9.662033649367675,18.847965213869305,38.17203251260466,coach
