Generation,Min,Mean,Max,Std
-1,-29.15000108582899,-23.830000857915728,-15.90000051818788,4.594301014140736
0,-29.20000108797103,-19.09333401149294,-3.0999999698251486,5.776565439432026
1,-49.90000197477639,-17.578333941459036,-2.700000029988587,11.236894207326209
2,-48.300002022180706,-13.024167084818085,-2.700000029988587,9.343092737161319
3,-46.200001816265285,-12.10250037353641,-2.700000029988587,9.024293640158715
4,-27.450001128949225,-9.055833585987179,-0.7000001762062311,7.1119098760422785
5,-49.8000019704923,-11.094167012441904,-1.7000000644475222,12.118196525404196
6,-38.00000146497041,-9.272500282572583,0.4499997957609594,9.74429969420485
7,-49.70000204350799,-11.470833713949348,0.7499997699633241,12.822231564255071
8,-50.0500020198524,-9.955833650977972,0.49999975925311446,11.62204880316663
9,-49.50000195764005,-11.096667040271374,2.9999996731057763,11.842817785442401
10,-29.95000112010166,-7.78916692174195,0.6499998043291271,9.339990944700236
11,-48.55000199424103,-10.846667036646977,0.799999772105366,11.601170901025148
12,-48.20000205654651,-6.2041668551508335,0.7999998107552528,8.674005056834378
13,-35.20000134501606,-9.359167010926951,0.6499998043291271,10.38567761255617
14,-46.1000018119812,-7.36416695957693,5.449999663513154,10.560303746156215
15,-48.700002000667155,-9.045000296016223,0.9499997785314918,10.719444209250213
16,-48.5000019534491,-8.246666990895756,1.3999997591599822,10.609508196000732
17,-46.700001837685704,-12.481667102826759,1.2499997527338564,11.866184791101519
18,-40.35000198939815,-8.832500378911694,6.449999746400863,11.38500816111595
19,-47.40000186767429,-10.07166706652691,5.49999978300184,12.571507145053907
20,-48.7500020028092,-11.874167100635047,1.3999997205100954,12.501925310546634
21,-45.90000180341303,-13.151667146345911,1.3499997570179403,11.617490697661944
22,-49.00000193621963,-9.341667150465462,11.949999440927058,13.80505138908602
23,-48.40000191051513,-6.798333629585492,5.949999491684139,10.938312102314923
24,-30.50000114366412,-7.573333730331312,13.099999298341572,11.759452024358687
25,-46.200001816265285,-6.354166934158032,12.949999058619142,9.738250860227325
26,-46.20000200951472,-8.556667173289073,14.14999899128452,13.186440584455204
27,-50.000002056360245,-9.890833791609232,8.049999465700239,14.156805358358532
28,-49.050002054311335,-7.620833779180733,14.799999253824353,13.868758077124868
29,-49.90000197477639,-5.469167042376163,14.099999183788896,13.268704423775537
30,-50.35000203270465,-6.163333720628483,16.34999928297475,13.151055000476923
31,-50.200002026278526,-7.850000596411216,17.399999133311212,17.219003958377805
32,-49.00000209081918,-8.388333863570976,16.599999176338315,15.186796637658782
33,-48.10000189766288,-11.57333387201652,13.399998845998198,15.531257900452893
34,-41.00000220909715,-7.704167188851473,15.349998853635043,13.909092892403143
35,-34.10000195214525,-4.302500509905318,23.499998854938895,13.882712508066412
36,-46.250001973006874,-7.3933338356902825,25.999998807441443,15.423962802566571
37,-49.90000205207616,-5.490833815722726,24.249999004416168,15.867985506660617
38,-27.90000103227794,1.9697494897137706,27.49999883584678,14.575085526794737
39,-47.50000214250758,-3.7658339803883183,34.09999873349443,18.101239712576024
