solution_1,0,1,2,3,4,5,6,7,8,9
0,-3.3999999826774,-2.500000021420419,0.34999979147687554,5.199999770149589,39.599998428020626,30.64999877754599,32.749998908955604,50.59999820776284,49.599998007528484,49.69999801181257
1,-3.7499999976716936,-3.2999999783933163,1.7499997741542757,-0.5000001676380634,26.09999877307564,28.849998893681914,30.94999879039824,47.249998138751835,51.49999769963324,47.29999802354723
2,-3.599999991245568,-3.1999999741092324,0.4999997979030013,3.44999961508438,27.649998802226037,31.349998886231333,37.84999854629859,50.04999787081033,48.59999815933406,56.649997965898365
3,-3.9000000040978193,-2.899999961256981,-0.30000015906989574,1.549999765586108,26.49999890755862,29.249998833518475,32.799998911097646,48.79999793320894,49.899998020380735,53.6499980292283
4,-4.100000012665987,-3.2999999783933163,-0.6000001332722604,0.39999979361891747,23.29999907966703,29.249998833518475,27.849998616147786,50.39999784715474,48.79999805055559,54.44999814219773
5,-3.9500000062398612,-3.2999999783933163,-1.000000111758709,0.6999996905215085,27.59999848669395,27.749998845160007,40.09999856678769,50.099998224992305,47.59999838843942,55.74999808194116
6,-5.900000089779496,-3.2999999783933163,-2.550000023562461,-0.3500001225620508,28.699998769909143,21.049999059177935,35.149998545181006,36.19999882625416,49.699998090509325,53.04999808082357
7,-10.350000396370888,-3.599999991245568,-2.9000000385567546,-3.0500000063329935,24.699998985044658,30.549998538568616,46.449997829739004,38.69999874010682,46.74999803863466,52.49999786121771
8,-5.350000066217035,-11.20000031683594,-3.3999999826774,-3.1999999741092324,-1.600000369362533,2.3999992250464857,4.14999953052029,43.54999844543636,43.59999836888164,47.44999799132347
9,,,-9.90000026114285,-8.650000246241689,-3.3999999826774,-3.2999999783933163,-3.3999999826774,-1.0500003057532012,0.899999737739563,1.7499997355043888
