solution_1,0,1,2,3,4,5,6,7,8,9
0,-3.8500000019557774,-2.5499999849125743,0.4999997979030013,2.1999997161328793,29.699998735450208,30.849998786114156,36.449998719617724,4.249999494757503,21.799999092705548,9.349999482743442
1,-9.500000244006515,-3.2999999783933163,-0.5500002084299922,-1.2500001611188054,13.349999346304685,14.199999070726335,6.949999729171395,-1.9000000730156898,19.599999230355024,19.69999899994582
2,-12.800000424031168,-3.2999999783933163,-1.1000001160427928,-1.7000000644475222,6.499999513849616,6.4999996311962605,12.89999924832955,11.09999924711883,15.099999110680073,11.949999440927058
3,-6.00000009406358,-3.3999999826774,-3.0999999698251486,-0.45000012684613466,12.699999395757914,13.549999354872853,26.89999884739518,11.9999994430691,8.29999963240698,0.2999997893348336
4,-13.700000423938036,-3.2999999783933163,-1.900000034365803,-3.000000120140612,16.749999300111085,13.749999286141247,18.49999910313636,13.09999921824783,13.849999329075217,14.89999921945855
5,-17.90000068116933,-3.9000000040978193,-2.9999999655410647,-1.5500000966712832,3.6999995871447027,0.5499998000450432,12.199999451637268,9.999999394640326,9.949999392498285,10.849999236408621
6,-19.60000071534887,-8.800000214017928,-3.2999999783933163,-3.5000001029111445,12.099999447353184,0.6999992653727531,12.29999929992482,12.899999404326081,16.44999916991219,18.399999098852277
7,-21.200000745244324,-4.600000034086406,-9.800000256858766,-3.599999991245568,-5.1000000555068254,-3.350000288337469,18.49999910313636,-3.3999999826774,12.999999408610165,13.299999226815999
8,-18.60000078845769,-21.700000766664743,-12.100000355392694,-5.500000072643161,-6.300000145565718,-7.200000531971455,-8.800000214017928,-12.600000415463,-7.70000036014244,45.049998003058136
9,,,,-12.400000368244946,,-6.650000353809446,-3.8000000384636223,-11.900000346824527,-9.650000405032188,-9.050000572577119
