Generation,Min,Mean,Max,Std
-1,-27.012501000698347,-27.012501000698347,-27.012501000698347,0.0
0,-22.116667496040463,-22.116667496040463,-22.116667496040463,0.0
1,-20.01666737087847,-20.01666737087847,-20.01666737087847,0.0
2,-15.333333888323978,-15.333333888323978,-15.333333888323978,0.0
3,-12.733333754508445,-12.733333754508445,-12.733333754508445,0.0
4,-14.49166715994943,-14.49166715994943,-14.49166715994943,0.0
5,-10.841667289185958,-10.841667289185958,-10.841667289185958,0.0
6,-8.12500039076743,-8.12500039076743,-8.12500039076743,0.0
7,-3.4041671060646572,-3.4041671060646572,-3.4041671060646572,0.0
8,-5.450000334026602,-5.450000334026602,-5.450000334026602,0.0
9,-9.333333948859945,-9.333333948859945,-9.333333948859945,0.0
10,-8.208333718008362,-8.208333718008362,-8.208333718008362,0.0
11,-5.054166948306374,-5.054166948306374,-5.054166948306374,0.0
12,-8.337500431846516,-8.337500431846516,-8.337500431846516,0.0
13,2.3374997686284282,2.3374997686284282,2.3374997686284282,0.0
14,-0.8750003786602368,-0.8750003786602368,-0.8750003786602368,0.0
15,-7.679167217885454,-7.679167217885454,-7.679167217885454,0.0
16,-4.037500472390093,-4.037500472390093,-4.037500472390093,0.0
17,-4.900000589744498,-4.900000589744498,-4.900000589744498,0.0
18,-9.037500535681223,-9.037500535681223,-9.037500535681223,0.0
19,-3.737500440212898,-3.737500440212898,-3.737500440212898,0.0
20,-18.337500622612424,-18.337500622612424,-18.337500622612424,0.0
21,-2.1083337105422593,-2.1083337105422593,-2.1083337105422593,0.0
22,-8.854167255572975,-8.854167255572975,-8.854167255572975,0.0
23,-9.041667334463758,-9.041667334463758,-9.041667334463758,0.0
24,-6.025000345893204,-6.025000345893204,-6.025000345893204,0.0
25,-7.0750006182740135,-7.0750006182740135,-7.0750006182740135,0.0
26,-2.7447922092396766,-2.7447922092396766,-2.7447922092396766,0.0
27,-5.333333793833542,-5.333333793833542,-5.333333793833542,0.0
28,-8.379167267431816,-8.379167267431816,-8.379167267431816,0.0
29,-4.727500524255447,-4.727500524255447,-4.727500524255447,0.0
30,-9.279167193492563,-9.279167193492563,-9.279167193492563,0.0
31,-9.279167357172506,-9.279167357172506,-9.279167357172506,0.0
32,-2.228125491839213,-2.228125491839213,-2.228125491839213,0.0
33,-4.629166862578131,-4.629166862578131,-4.629166862578131,0.0
34,-7.229167256465492,-7.229167256465492,-7.229167256465492,0.0
35,-9.28750063634167,-9.28750063634167,-9.28750063634167,0.0
36,0.6249996856010208,0.6249996856010208,0.6249996856010208,0.0
37,-9.762500419397838,-9.762500419397838,-9.762500419397838,0.0
38,-7.31250053908055,-7.31250053908055,-7.31250053908055,0.0
39,-0.15000029905543974,-0.15000029905543974,-0.15000029905543974,0.0
