,Gen,Mean,Min,Max,Std,-Std,+Std,type
0,0,-0.5800001048017294,-4.100000012665987,26.249998858198524,8.945562800662401,-9.525562905464131,8.365562695860671,random
1,1,1.5299997539725154,-3.3999999826774,34.499998594634235,11.104192495138875,-9.57419274116636,12.63419224911139,random
2,2,3.1949997442774474,-3.2999999783933163,34.499998594634235,11.066739170720092,-7.871739426442645,14.26173891499754,random
3,3,5.049999654106796,-2.450000057928264,34.499998594634235,10.962686312267715,-5.912686658160919,16.012685966374512,random
4,4,7.709999536303803,-2.450000057928264,34.499998594634235,10.569857691800317,-2.8598581554965143,18.27985722810412,random
5,5,8.854999512340873,-1.950000036507845,34.499998594634235,10.525455661776913,-1.6704561494360401,19.380455174117785,random
6,6,9.94499946627766,-1.4621764421463013e-07,34.499998594634235,9.86912955417795,0.07586991209970861,19.81412902045561,random
7,7,10.364999445620924,0.699999806471169,34.499998594634235,9.848528739204632,0.5164707064162926,20.213528184825556,random
8,8,10.954999440256506,0.699999806471169,34.499998594634235,9.90248546576831,1.0525139744881962,20.857484906024816,random
9,9,11.469999404344708,0.7999998107552528,34.499998594634235,9.97189015672377,1.4981092476209383,21.44188956106848,random
10,10,12.379999362304806,0.7999998107552528,34.499998594634235,9.603988440524466,2.7760109217803404,21.983987802829272,random
11,11,14.729999254550785,1.7999997376464307,34.499998594634235,9.431680337520303,5.298318917030482,24.16167959207109,random
12,12,14.779999260697513,1.7999997376464307,34.499998594634235,9.442250474532464,5.337748786165049,24.22224973522998,random
13,13,14.934999247873202,1.7999997376464307,34.499998594634235,9.3150426218723,5.619956626000903,24.250041869745502,random
14,14,16.14499919163063,1.7999997376464307,34.499998594634235,9.278616234385552,6.866382957245079,25.423615426016184,random
15,15,16.179999169660732,1.7999997376464307,34.499998594634235,9.282434712264108,6.897564457396625,25.462433881924838,random
16,16,16.379999201977625,1.7999997376464307,36.44999871961773,9.6788736215701,6.701125580407526,26.058872823547723,random
17,17,16.66499917539768,2.1499997139908373,36.44999871961773,9.491049453809785,7.173949721587894,26.15604862920746,random
18,18,16.889999161846937,2.1499997139908373,38.69999858411029,9.971905231122012,6.918093930724925,26.86190439296895,random
19,19,17.344999150559307,2.1499997139908373,38.69999858411029,10.145255970271524,7.199743180287783,27.49025512083083,random
20,20,17.714999158959834,2.1499997139908373,38.69999858411029,10.26688940574435,7.448109753215485,27.981888564704185,random
21,21,18.434999104496093,2.1499997139908373,45.049998003058136,11.662118773057971,6.772880331438122,30.097117877554062,random
22,22,18.73999907905236,2.6499995421618223,45.049998003058136,11.593333856357107,7.146665222695253,30.333332935409466,random
23,23,18.73999907905236,2.6499995421618223,45.049998003058136,11.593333856357107,7.146665222695253,30.333332935409466,random
24,24,19.134999049454926,2.6499995421618223,45.049998003058136,11.704102472924875,7.430896576530051,30.8391015223798,random
25,25,19.174999039573596,2.6499995421618223,45.049998003058136,11.72218471867027,7.452814320903325,30.897183758243866,random
26,26,19.20999905266799,2.9999996731057763,45.049998003058136,11.673212462269658,7.53678659039833,30.88321151493765,random
27,27,19.20999905266799,2.9999996731057763,45.049998003058136,11.673212462269658,7.53678659039833,30.88321151493765,random
28,28,21.13999902009964,5.499999548308551,45.049998003058136,11.528980442792971,9.61101857730667,32.66897946289261,random
29,29,22.25499897925183,5.499999548308551,45.049998003058136,11.814491713163182,10.440507266088648,34.069490692415016,random
30,30,22.25499897925183,5.499999548308551,45.049998003058136,11.814491713163182,10.440507266088648,34.069490692415016,random
31,31,22.76499898205511,5.499999548308551,45.049998003058136,11.759082210712291,11.00591677134282,34.524081192767405,random
32,32,23.26499888007529,5.499999548308551,45.049998003058136,11.518442442652761,11.746556437422528,34.78344132272805,random
33,33,23.454998884629457,5.499999548308551,45.049998003058136,11.533439052860391,11.921559831769066,34.98843793748985,random
34,34,23.884998817602174,5.499999548308551,45.049998003058136,11.681995375824691,12.203003441777483,35.566994193426865,random
35,35,25.719998800149188,5.499999548308551,45.049998003058136,10.734062198210474,14.985936601938715,36.454060998359665,random
36,36,26.269998777331786,5.499999548308551,45.049998003058136,10.09532527367066,16.174673503661126,36.365324051002446,random
37,37,26.269998777331786,5.499999548308551,45.049998003058136,10.09532527367066,16.174673503661126,36.365324051002446,random
38,38,26.61999878101051,6.149999498855323,45.049998003058136,9.815553614086635,16.804445166923873,36.43555239509715,random
39,39,26.61999878101051,6.149999498855323,45.049998003058136,9.815553614086635,16.804445166923873,36.43555239509715,random
