,Gen,Mean,Min,Max,Std,-Std,+Std,type
0,0,-5.815000090003013,-12.200000359676778,-3.499999986961484,2.663085728093013,-8.478085818096027,-3.1519143619100003,random
1,1,-2.7700000445824116,-3.9000000040978193,-0.900000146124512,1.1102251444259519,-3.8802251890083634,-1.6597749001564597,random
2,2,-0.9200001119170338,-3.2999999783933163,6.699999679811299,2.845979525667982,-3.7659796375850156,1.925979413750948,random
3,3,1.3649997698143124,-1.9000000730156896,11.199999447446316,4.0302014838505125,-2.6652017140362,5.395201253664824,random
4,4,3.114999705925584,-1.8500001095235348,11.199999447446316,4.372702103061964,-1.2577023971363799,7.487701808987548,random
5,5,5.074999585049227,-1.7000000644475222,11.199999447446316,4.153808340291288,0.9211912447579387,9.228807925340515,random
6,6,6.654999529477209,-1.4500001310370862,13.399999192450196,4.47986866340132,2.1751308660758886,11.134868192878528,random
7,7,7.2949995689094065,-1.4500001310370862,14.899999258108435,4.717385218948401,2.5776143499610056,12.012384787857808,random
8,8,8.629999545495957,-0.5000001676380634,14.899999258108435,4.9772580931596355,3.652741452336322,13.607257638655593,random
9,9,10.034999458538369,-0.3500001225620508,17.599999103229493,5.421763788031039,4.61323567050733,15.456763246569409,random
10,10,10.79999944907613,-0.3500001225620508,21.09999921731651,6.085597564945701,4.71440188413043,16.885597014021833,random
11,11,12.644999420735985,-0.3500001225620508,21.69999916572124,6.376144744008172,6.268854676727813,19.021144164744157,random
12,12,14.074999288190156,0.1999997850507497,22.149998834356666,7.020158209110017,7.0548410790801395,21.09515749730017,random
13,13,14.419999287929386,0.1999997850507497,24.299999045208097,7.297848721202018,7.122150566727368,21.717848009131405,random
14,14,15.224999229377136,0.1999997850507497,27.349998828023672,7.731501814420902,7.493497414956234,22.95650104379804,random
15,15,16.59499910986051,0.1999997850507497,28.999998744111508,8.328308321922938,8.266690787937572,24.92330743178345,random
16,16,19.449999106302858,0.1999997850507497,40.19999864976853,10.803101070416073,8.646898035886785,30.25310017671893,random
17,17,21.65999901574105,0.1999997850507497,40.19999864976853,10.855362347499774,10.804636668241276,32.51536136324083,random
18,18,23.374998973682523,0.3499998301267624,40.19999864976853,11.43377083360852,11.941228140074003,34.80876980729104,random
19,19,24.909998962981625,0.3499998301267624,40.19999864976853,12.307026037148127,12.602972925833498,37.21702500012975,random
20,20,26.194998894352466,9.59999957215041,41.699998286087066,10.671818798416671,15.523180095935794,36.86681769276914,random
21,21,26.55999883613549,9.899999546352774,44.14999808045104,11.094520711825956,15.465478124309536,37.65451954796145,random
22,22,26.84999882923439,9.899999546352774,44.14999808045104,11.085778738039457,15.764220091194934,37.935777567273846,random
23,23,27.419998842617495,9.899999546352774,44.14999808045104,11.536511178438364,15.883487664179132,38.95651002105586,random
24,24,27.589998865639792,9.899999546352774,44.14999808045104,11.575292217079264,16.014706648560527,39.16529108271906,random
25,25,28.589998823730276,10.299999407492578,50.89999794727191,12.225276666885616,16.36472215684466,40.81527549061589,random
26,26,30.919998718705028,10.299999407492578,50.89999794727191,11.870555620079626,19.049443098625403,42.79055433878465,random
27,27,32.54499866105616,10.299999407492578,50.89999794727191,10.826389856752789,21.718608804303372,43.37138851780895,random
28,28,32.96499859760515,10.299999407492578,50.89999794727191,10.813834542316656,22.151164055288497,43.77883313992181,random
29,29,34.029998609283936,10.299999407492578,50.89999794727191,11.124571554534588,22.905427054749346,45.154570163818526,random
30,30,34.894998592650516,10.299999407492578,51.09999826923013,12.009068095567228,22.885930497083287,46.904066688217746,random
31,31,35.274998621083796,10.299999407492578,51.09999826923013,11.864784716912562,23.410213904171236,47.139783337996356,random
32,32,35.80999857815914,10.299999407492578,51.09999826923013,11.624473839391124,24.185524738768017,47.43447241755026,random
33,33,36.53499860605225,10.299999407492578,53.94999804208055,11.932707861150071,24.602290744902177,48.46770646720232,random
34,34,36.53499860605225,10.299999407492578,53.94999804208055,11.932707861150071,24.602290744902177,48.46770646720232,random
35,35,38.1699985451065,10.299999407492578,59.8499979111366,13.070982749092089,25.099015796014413,51.24098129419859,random
36,36,38.30499854316004,10.299999407492578,61.19999789167196,13.29918098105152,25.00581756210852,51.60417952421156,random
37,37,38.484998531406745,10.299999407492578,61.19999789167196,13.26672584818046,25.218272683226285,51.7517243795872,random
38,38,38.70999851012603,10.299999407492578,61.19999789167196,13.179430566298254,25.530567943827773,51.88942907642428,random
39,39,38.90499851088971,10.299999407492578,61.19999789167196,13.253083226009238,25.651915284880474,52.15808173689895,random
