Generation,Min,Mean,Max,Std
-1,-23.62083418228819,-23.62083418228819,-23.62083418228819,0.0
0,-23.04583421240871,-23.04583421240871,-23.04583421240871,0.0
1,-13.325000433639312,-13.325000433639312,-13.325000433639312,0.0
2,-13.041667068842798,-13.041667068842798,-13.041667068842798,0.0
3,-9.841666928531291,-9.841666928531291,-9.841666928531291,0.0
4,-9.058333590626717,-9.058333590626717,-9.058333590626717,0.0
5,-15.304167165770195,-15.304167165770195,-15.304167165770195,0.0
6,-14.141667122409368,-14.141667122409368,-14.141667122409368,0.0
7,-11.375000340437206,-11.375000340437206,-11.375000340437206,0.0
8,-9.370833607235303,-9.370833607235303,-9.370833607235303,0.0
9,-14.229167145482885,-14.229167145482885,-14.229167145482885,0.0
10,-13.575000473220522,-13.575000473220522,-13.575000473220522,0.0
11,-20.00416738644708,-20.00416738644708,-20.00416738644708,0.0
12,-4.804166825216574,-4.804166825216574,-4.804166825216574,0.0
13,-10.887500409735367,-10.887500409735367,-10.887500409735367,0.0
14,-14.066667151404545,-14.066667151404545,-14.066667151404545,0.0
15,-11.837500350588622,-11.837500350588622,-11.837500350588622,0.0
16,-10.541666987507293,-10.541666987507293,-10.541666987507293,0.0
17,-11.087500446825288,-11.087500446825288,-11.087500446825288,0.0
18,-6.450000216175492,-6.450000216175492,-6.450000216175492,0.0
19,-0.5500001591863111,-0.5500001591863111,-0.5500001591863111,0.0
20,-10.304167009308003,-10.304167009308003,-10.304167009308003,0.0
21,-5.887500336781765,-5.887500336781765,-5.887500336781765,0.0
22,-15.033333853042373,-15.033333853042373,-15.033333853042373,0.0
23,-11.05416726654706,-11.05416726654706,-11.05416726654706,0.0
24,-8.941666935066072,-8.941666935066072,-8.941666935066072,0.0
25,-5.9125002511233715,-5.9125002511233715,-5.9125002511233715,0.0
26,-12.383333713747561,-12.383333713747561,-12.383333713747561,0.0
27,-4.875000177572171,-4.875000177572171,-4.875000177572171,0.0
28,-13.908333808067255,-13.908333808067255,-13.908333808067255,0.0
29,-14.083333944048112,-14.083333944048112,-14.083333944048112,0.0
30,-6.300000386196189,-6.300000386196189,-6.300000386196189,0.0
31,-17.99583410200042,-17.99583410200042,-17.99583410200042,0.0
32,-7.191667011240497,-7.191667011240497,-7.191667011240497,0.0
33,-11.512500349548645,-11.512500349548645,-11.512500349548645,0.0
34,-6.204166962377106,-6.204166962377106,-6.204166962377106,0.0
35,-11.079167241735073,-11.079167241735073,-11.079167241735073,0.0
36,-0.9666667957402145,-0.9666667957402145,-0.9666667957402145,0.0
37,-3.3250002620819337,-3.3250002620819337,-3.3250002620819337,0.0
38,-11.933333681585887,-11.933333681585887,-11.933333681585887,0.0
39,-16.404167402807314,-16.404167402807314,-16.404167402807314,0.0
