Generation,Min,Mean,Max,Std
-1,-29.850001115817577,-23.475000862032175,-9.300000274088234,6.151554931838346
0,-35.20000134501606,-19.418334006758716,-3.499999986961484,7.246666020466805
1,-49.10000194050372,-16.549167216530382,-3.2999999783933163,10.009806003392345
2,-28.800001070834696,-10.4533336226906,-3.1999999741092324,8.25447826447886
3,-30.100001126527786,-11.760000345335962,-3.1999999741092324,9.147872636670956
4,-50.400001996196806,-10.577500294676671,-3.1999999741092324,12.021801630519988
5,-48.40000191051513,-8.442500201278987,-3.1999999741092324,8.075610874142193
6,-48.6000019190833,-12.531667043128982,-3.2999999783933163,11.719325595334114
7,-50.400001996196806,-12.65000038346431,-3.1999999741092324,14.442847752938084
8,-50.70000200904906,-12.325833698400917,-3.1999999741092324,12.52206936069136
9,-49.40000195335597,-13.577500421266693,-3.1999999741092324,11.28760956179594
10,-50.70000200904906,-11.630833671203193,-3.1999999741092324,11.903515718534946
11,-36.550001402851194,-9.686666921890962,-3.1999999741092324,10.176476030860023
12,-49.15000194264576,-9.131666894893472,-3.1999999741092324,10.05996218813888
13,-32.00000120792538,-8.673333542568919,-3.1999999741092324,9.015877430767684
14,-50.70000200904906,-13.162500402199415,-3.1999999741092324,13.47260742932568
15,-46.80000184196979,-10.655000296708506,-3.1999999741092324,10.662702973206233
16,-50.600002004764974,-9.792500262979107,-3.1999999741092324,10.262350012312693
17,-50.70000200904906,-11.880000346611874,-3.1999999741092324,14.137383674023782
18,-50.70000200904906,-11.338333665113897,-3.1999999741092324,12.249862312753555
19,-50.70000200904906,-12.266667044636172,-3.1999999741092324,13.301359102898866
20,-50.70000200904906,-11.375833658346286,-3.2999999783933163,13.03038009937514
21,-49.90000197477639,-10.615833626431414,-3.1999999741092324,12.389523966099953
22,-50.70000200904906,-10.540833625150844,-3.1999999741092324,13.996983879244011
23,-31.600001190789044,-7.362500158231706,-3.1999999741092324,8.002034588472563
24,-50.70000200904906,-14.080000442794214,-3.1999999741092324,13.120497250262256
25,-50.70000200904906,-11.56583366713021,-3.1999999741092324,13.238210704588791
26,-50.70000200904906,-9.790833589799393,-3.1999999741092324,11.50359229302034
27,-50.70000200904906,-11.096666979719885,-3.1999999741092324,12.82728223925469
28,-31.50000118650496,-8.351666863410113,-3.1999999741092324,8.861273647206497
29,-49.90000197477639,-8.184166860743426,-3.1999999741092324,10.510810326673804
30,-50.70000200904906,-12.34000036631866,-3.1999999741092324,12.92855357905319
31,-50.70000200904906,-10.187500275392086,-3.1999999741092324,12.36607180312724
32,-50.50000200048089,-11.064166978971722,-3.1999999741092324,12.393009621053757
33,-50.70000200904906,-10.74083364722319,2.3499996080063283,13.501023649642267
34,-50.70000200904906,-10.60666696774618,-3.1999999741092324,12.486157754334947
35,-50.70000200904906,-11.693333673236582,-3.1999999741092324,13.013796015679269
36,-50.70000200904906,-13.3008337408149,-3.2999999783933163,13.917721588798736
37,-48.000001893378794,-11.728333672803517,-3.1999999741092324,11.289233431699856
38,-36.600001404993236,-10.883333639179666,-3.2999999783933163,10.817912567267332
39,-47.55000187410042,-11.654167004891981,-3.2499999762512743,12.33322898969429
