Generation,Min,Mean,Max,Std
-1,-12.50000037252903,-6.579166798425528,-3.6999999955296516,2.675152629493918
0,-6.050000173505396,-4.437500046449713,-3.3999999826774,0.8953875324949299
1,-4.500000029802322,-2.9500000438032052,4.6499995132908225,2.325492650245754
2,-4.500000029802322,-1.337500109996957,13.749999128747731,5.083474802238313
3,-3.6999999955296516,-1.0000001148631175,13.749999128747731,5.0018327305195
4,-3.3999999826774,-0.8166668026630456,13.749999128747731,4.932516563258838
5,-3.2999999783933163,-0.800000135282365,13.749999128747731,4.924090179205757
6,-3.2999999783933163,-0.6916668261789406,13.749999128747731,4.935240069342205
7,-3.2999999783933163,-0.6916668261789406,13.749999128747731,4.935240069342205
8,-3.2999999783933163,-0.5375001560120533,13.749999128747731,5.002254427036185
9,-3.2999999783933163,-0.5208334886313727,13.749999128747731,4.993180840952324
10,-3.2999999783933163,-0.5208334886313727,13.749999128747731,4.993180840952324
11,-3.2999999783933163,-0.35833347212368,13.749999128747731,5.066344292257297
12,-3.2999999783933163,-0.3541667921623836,13.799999288283288,5.077952862581504
13,-3.2999999783933163,-0.11250014735075335,13.799999288283288,5.005252221457966
14,-3.2999999783933163,-0.0458334747236222,13.799999288283288,5.083611451062373
15,-3.2999999783933163,-0.0458334747236222,13.799999288283288,5.083611451062373
16,-3.2999999783933163,0.8374998322688043,13.799999288283288,5.809658552518531
17,-3.2999999783933163,0.8374998322688043,13.799999288283288,5.809658552518531
18,-3.2999999783933163,0.9916664894359807,15.649999174289405,6.1652529434067045
19,-3.2999999783933163,0.9916664894359807,15.649999174289405,6.1652529434067045
20,-3.2999999783933163,1.0999998080854614,15.649999174289405,6.137554889188002
21,-3.2999999783933163,1.0999998080854614,15.649999174289405,6.137554889188002
22,-3.2999999783933163,1.566666459548287,15.649999174289405,6.119379252179189
23,-3.2999999783933163,2.2083331055085487,15.649999174289405,6.291291111220902
24,-3.2999999783933163,2.2083331055085487,15.649999174289405,6.291291111220902
25,-3.2999999783933163,2.2083331055085487,15.649999174289405,6.291291111220902
26,-3.2999999783933163,2.2083331119501963,15.649999174289405,6.291291105785703
27,-3.2999999783933163,2.2083331119501963,15.649999174289405,6.291291105785703
28,-3.2999999783933163,2.6999997481470928,15.649999174289405,6.076285608714319
29,-3.2999999783933163,2.6999997481470928,15.649999174289405,6.076285608714319
30,-3.1999999741092324,3.287499705562368,15.649999174289405,6.0851293170546965
31,-3.1999999741092324,3.649999692221172,15.649999174289405,6.355738610727602
32,-3.1000000084750354,4.195832994184457,15.649999174289405,6.064873283709348
33,-3.0999999698251486,5.470832949193816,25.79999891621992,8.410718489433862
34,-3.0999999698251486,6.270832922387247,25.79999891621992,9.160932516967033
35,-3.0999999698251486,6.274999586011593,25.79999891621992,9.16000101641292
36,-3.0999999698251486,6.308332914331307,25.79999891621992,9.134887753236338
37,-3.0999999698251486,6.308332914331307,25.79999891621992,9.134887753236338
38,-3.0999999698251486,6.741666237358004,25.79999891621992,9.381782381232831
39,-3.0999999698251486,6.741666237358004,25.79999891621992,9.381782381232831
