Generation,Min,Mean,Max,Std
-1,-19.600000676698983,-12.358333732001483,-3.9000000040978193,5.140316094904205
0,-5.550000074785203,-3.7875000121615208,-1.800000068731606,0.7759738507498429
1,-3.599999991245568,-3.087500004718701,-1.3500001654028893,0.6892401704163562
2,-3.3999999826774,-2.6916667059607184,0.9499997785314918,1.2627405382226318
3,-3.2999999783933163,-2.5625000143190846,0.9999998593702912,1.33027638039878
4,-3.2999999783933163,-2.3833333528600633,0.9999998593702912,1.5604930830770207
5,-3.2999999783933163,-2.075000045083774,1.1999998278915882,1.7950741816864144
6,-3.2999999783933163,-1.6458334019019578,3.5999996215105057,2.3900363293303717
7,-3.250000092200935,-0.9291668140407031,3.5999996215105057,2.1637599719357876
8,-3.1999999741092324,-0.6166668070945889,3.5999996215105057,1.984243370857896
9,-2.0000001159496605,0.029166470165364444,3.5999996215105057,1.7384688659137528
10,-1.700000103097409,0.3999997937353328,5.999999648425728,2.2493516757800216
11,-1.700000103097409,0.7458331326876456,6.199999735690653,2.436823231834063
12,-1.700000103097409,1.3916664328426123,6.199999735690653,2.7831212228651214
13,-1.700000103097409,1.7083330776464816,6.799999684095383,3.044245429944077
14,-1.700000103097409,1.8916664158459753,6.799999684095383,3.111861218600159
15,-1.700000103097409,2.204166403467146,6.799999684095383,2.9776569154696664
16,-1.6500001782551408,2.3583330540762595,6.799999684095383,2.8939471964794583
17,-1.6500001782551408,4.274999693928597,17.79999934649095,5.229304347198213
18,-0.9500002255663276,5.55833300218607,17.79999934649095,4.929115505564928
19,-0.30000031366944313,9.449999517411925,26.199999012053013,7.558411225988523
20,-0.10000034375116229,13.191666016083522,26.199999012053013,8.226401193261855
21,9.09999955072999,16.158332591410726,29.399998761247844,5.511005188908329
22,9.899999273009598,17.404165859062534,30.04999859444797,5.969905510692673
23,11.349999492522329,19.61249912964801,30.04999859444797,6.314174452841281
24,11.349999492522329,21.69583242099422,30.04999859444797,6.353852206750942
25,15.149998959619552,22.987498982072186,30.04999859444797,5.201727327410085
26,15.899999340996146,23.54999899685693,31.399998849723488,5.244282401871455
27,15.899999340996146,24.129165650034945,32.89999868068844,5.868860356871151
28,15.899999340996146,24.770832257112488,32.89999868068844,5.403103045573802
29,16.449999404605478,26.533332239797648,44.149998197797686,7.525493434620233
30,18.49999933782965,27.624998879502527,44.34999820636585,7.644592089196076
31,18.49999933782965,28.09999882876097,44.34999820636585,8.310710669526467
32,18.49999933782965,28.233332174364477,44.34999820636585,8.234589685588881
33,18.49999933782965,28.583332173138235,44.34999820636585,8.218204425472953
34,18.49999933782965,28.583332173138235,44.34999820636585,8.218204425472953
35,18.49999933782965,28.712498832455214,44.34999820636585,8.286714091474547
36,18.49999933782965,28.962498817398835,44.34999820636585,8.479438670174606
37,18.49999933782965,30.308332112113323,44.34999820636585,9.610927348362859
38,18.49999933782965,31.758332052074064,57.24999795295298,11.740507018428316
39,18.49999933782965,31.774998735791694,57.24999795295298,11.725426039513486
